"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931003361&partnerID=40&md5=437693306b6500cef157cd41b65eb363,""Renewable Energy sources are the requirement of the present power system, not only as replenish source but also as distributed generation source. This paper develops a stochastic optimization for Voltage/Var for Optimal Power Flow (OPF) involving load variation. The Renewable Energy Resources (RERs) also invite some imputes along with it such as stochastic behavior. The planning and operation of certain system is also a major challenge for the industry. So, OPF for such system is intriguing problem. One of the important challenge i.e., Voltage/ VAR control is a prime source of complexity and reliability. Therefore, it is fundamental requirement of all the utility companies. There is a need for robust and efficient Voltage VAR optimization technique to meet the peak demand and reduction of the losses. The voltages beyond limit may damage costly sub-station devices and equipment at consumer end as well. Especially, RERs introduces more disturbance and some of the RERs are not capable enough to meet the VAR demand. Hence, there is a strong need for Voltage/ VAR control in RER environment. This paper aims at development of OPF for Voltage VAR control involving RERs using the best available technology. The developed optimization scheme with RERs is tested on 24 bus system with Load Variation into the system. © 2014 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888882034&partnerID=40&md5=c7d95447cc4f511766dbe557751408d7,""Iron and nickel spherical magnetic nanoparticles (MNPs) with mean diameter 50-80 nm were prepared by the electric explosion of wire. The advantage of this method is that it provides a very high production rate up to 200 g/h and requires low energy consumption of 25 kW h/kg. The as-prepared MNPs were modified in situ in hexane, toluene, chloroform, and the solutions of polystyrene in toluene, in an inert atmosphere at room temperature in order to provide both the stability at ambient conditions and tunable surface properties. Hexane was an inert liquid for Fe and Ni MNPs. In the case of toluene the surface of as-prepared Fe or Ni MNPs acted as a catalyst for the condensation reaction of aromatic organic compounds forming irregular polycyclic structures. The treatment with toluene led to the deposition of carbon and formation of """"hair-like"""" ordered structures on the surface of the MNPs. Chloroform chemically interacted with Fe MNPs, forming FeCl2. The treatment of MNPs with the solution of polystyrene in toluene resulted in the adsorption of polymer and the formation of 3-6 nm polymeric coatings on the surface. The obtained magnetic properties (like the magnetization value for Ni MNPs up to 52 emu/g and Fe MNPs up to 179 emu/g) at room temperature make these MNPs competitive candidates for nanocomposites for microwave and other technological applications. © 2012 Elsevier B.V. All rights reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906839545&partnerID=40&md5=7428d9f3ffcc4a2369d830ae1ec92b56,""The increasing production of modern bioenergy carriers and biomaterials intensifies the competition for different applications of biomass. To be able to optimize and develop biomass utilization in a sustainable way, this paper first reviews the status and prospects of biomass value chains for heat, power, fuels and materials, next assesses their current and long-term levelized production costs and avoided emissions, and then compares their greenhouse gas abatement costs. At present, the economically and environmentally preferred options are wood chip and pellet combustion in district heating systems and large-scale cofiring power plants (75-81 US$2005/tCO2-eq avoided), and large-scale fermentation of low-cost Brazilian sugarcane to ethanol (-65 to -53 $/tCO2-eqavoided) or biomaterials (-60 to -50 $/tCO2-eqavoided for ethylene and -320 to -228 $/tCO2-eqavoided for PLA"	" negative costs represent cost-effective options). In the longer term, the cultivation and use of lignocellulosic energy crops can play an important role in reducing the costs and improving the emission balance of biomass value chains. Key conversion technologies for lignocellulosic biomass are large-scale gasification (bioenergy and biomaterials) and fermentation (biofuels and biomaterials). However, both routes require improvement of their technological and economic performance. Further improvements can be attained by biorefineries that integrate different conversion technologies to maximize the use of all biomass components. © 2014 Elsevier Ltd."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904255841&partnerID=40&md5=ffe89a84b5b98a14c88e278525375564,""The study was undertaken to develop agrotechniques for raising short-rotation, high-density (SRHD) energy plantations as a renewable energy source by using planting densities of 10,000 and 14,000 plants/ha. Under Species × Spacing × Fertilizers (N:P:K), the effect of fertilizers was more evident on plant height than on stem diameter. The species as Grevillea robusta, Bauhinia variegata, and Eucalyptus showed the most statistically significant vertical and radial growth in both of the spacings. The N:P:K::50:25:25 kg/ha produced statistically significant growth. The photosynthesis rate, as recorded, showed that Salix tetrasperma had high rates of CO2 assimilation but poor aerial growth.The photosynthetic rate under varying fertilizer treatments remained unchanged, but the biomass improved significantly. In G. robusta, excellent aerial growth was observed despite a low rate of photosynthesis (even at low water potential). The dry weight of Eucalyptus was recorded (60 and 233 t/ha"	 spacing 1 m × 1 m and 1 m × 0.71 m) after 3 yr. After 10 yr, the highest dry weight was recorded again in Eucalyptus at 1,471.44 t/ha. The lowest moisture content (36-38%) was recorded in Morus alba, while the highest moisture content was recorded in Eucalyptus (66-70%). In all tested species, G. robusta (26%) showed the maximum calorific value. © Taylor &amp	" Francis Group, LLC."""					
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899833978&partnerID=40&md5=6f8e1aa8d3d7b57cceffd161dd87cdf5,""The problems now facing Japan, such as an energy shortage and a falling birthrate combined with an aging population, are problems that other countries around the world will eventually have to face. Japan is thus in a position to be a front runner in solving these problems and thereby become a leader in solving problems and creating a new society. To help Japan play this role, Fujitsu is promoting Smart Cities in which information and communications technology (ICT) is used to contribute to society and people's lives. Fujitsu's idea for creating a Smart City is to realize smarter energy usage and social infrastructures by using ICT, to have discussions with communities in order to resolve local issues, to find ways to revitalize communities, and to develop a means of sustainably circulating social values through ICT. This paper outlines Fujitsu's approach to Smart Cities and presents its approach to developing solutions to problems in different industrial fields. It also describes demonstration experiments in which Fujitsu is participating. Energy solutions that provide an infrastructure for Smart Cities are also described."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901190250&partnerID=40&md5=7f859886e2a309749897e198ac7fd3cc,""This paper studies the mathematical relationship between stripping time and stripping factor, other parameters, and builds the calculation model of 133Xe stripping time under station shutdown. The result shows that the stripping time reduces to the minimum value by stripping factor rising under the definite primary coolant and stripping rate. The relation equation to select a suitable stripping factor is obtained, and the analysis relation equation about the 133Xe source and the stripping rate are built."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906513746&partnerID=40&md5=9189766b1cb0ca459f455293f8befcd0,""Iron is an important basic resource for national economic development in China. It is of great strategic importance for the sustainable development of China's economy to study the utilization and circulation status of iron resources. In this paper, using the material flow and value chain analysis method, we quantitatively analyzed the value flow of iron resources in China. According to the value chain and price theory of element M, a value stream diagram of iron resources corresponding to the substance flow chart was plotted. Based on the previous material flow analysis result of iron resources, the diagram quantitatively depicted the value of the circulating flow of iron resources in China in 2011. The results show that by recycling materials, the value of the circulating flow of iron resources can bring considerable economic benefits to both producers and consumers. In the production stage, the expenditures of the entire economic system was reduced by 91.77 billion RMB by circulating iron and the income increased by 95 billion RMB by recycling home scrap, which was generated in the crude steel production stage. In the use stage of iron and steel products, the recycling of old scrap enabled the entire economic system to recover 370.78 billion RMB. It should be noted that analysis within a single framework of physical and economic characteristics of iron resources in the economic system can further extend the research chain of substance flow and value flow at the macro level, enhancing the economic value of substances flow research. In addition, by tracking and depicting the value flow cycle of elements, the improvement potentials and the value situations can be determined to provide useful information for conducting processing and technological innovation for waste minimization. © 2014 Elsevier B.V."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918837901&partnerID=40&md5=d81851511624cc4ba72f2838506d2fc9,""Based on self-developed energy hydraulic transmission system of off-grid wind turbine, the Variable Speed Constant Frequency(VSCF) control to realize the rotor maximum power capture and the best working speed of generator was put forward through the electro-hydraulic control technology. The system modeling simulation and experiment results show that when the wind speed changes below the rated value, the rotor speed can be maintained at the optimal tip speed ratio and the rotor maximum power capture can be ensured by adjusting the displacement of variable pump to produce corresponding anti-torque on the rotor. No matter how the rotor speed changes, the speed of generator can be stabilized in the near rated value by adjusting the displacement of variable motor. ©, 2014, Taiyangneng Xuebao/Acta Energiae Solaris Sinica. All right reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895512770&partnerID=40&md5=317444da55a569f818cfa24291f003d4,""One of the key aspects of developing a regional renewable energy plan involves incorporating national renewable energy targets into provincial targets whilst including interim phase targets and technology targets. This paper proposes a renewable energy model based on national targets 'decomposed' into regional targets that incorporate technological processes and environmental conditions at the individual project level. At the project level, resource potential is allocated into individual projects based on the current technological level. The available resources and renewable energy generation of each project changes as the technology evolves and the environmental conditions change over time. The model can be adjusted according to actual needs of each region"	" thus policymakers can establish the respective targets for power, heating, oil and gas as well as renewable energy based on the regional context. Overall, the total national target can be decomposed into regional targets and technological targets. This paper proposes long-term regional development targets for renewable energy based on the total supply curve for renewable energy in different periods. Fujian province will be applied as an example to validate the target decomposition model of renewable energy targets of various regions and technologies in China. The model projected that the economic capacity of renewable energy generation in Fujian province for dam hydropower, offshore wind power, onshore wind power, photovoltaic power and waste incineration power is expected to reach 4748. MW, 4036. MW, 3581. MW, 2663. MW and 766. MW, respectively by 2025. The research result could have wider implications such as achieving GHG emissions reductions targets, addressing environmental concerns, providing high tech jobs within the region and contributing to energy security at the local and national level. © 2014 Elsevier Ltd."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903540095&partnerID=40&md5=d1d97075c23860c324538ecd1622d4bc,""Few studies have investigated and compared the acceptance of different energy technologies, hence the need to examine a comprehensive model to explain their acceptance. Moreover, little is known about the role of protected values, that is, values that are extremely important and non-negotiable for a person, in the acceptance of different energy resources. In a large mail survey in Switzerland, we investigated the acceptance of five energy technologies, including a number of determinants, such as protected values. Based on our results, we concluded that perceived benefits, perceived costs and protected values were important in explaining the public's acceptance of an energy technology. Moreover, to change the level of acceptance of an energy resource, communication should best focus on its benefits. We found only small differences and mainly similarities between the same predictors of the acceptance of different energy resources. Hence, we can conclude that to explain the acceptance of various energy technologies, one model fits all. © 2014 Elsevier Ltd."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907308121&partnerID=40&md5=86637523d19295c0b9e613a554bc9eed,""Carbon capture and storage (CCS) is a critical component in a portfolio of low-carbon energy technologies aimed at combating climate change. Given the dominant role that fossil fuels continue to play in primary energy consumption, the urgency of CCS deployment is only increasing. It is important to enable a good understanding for safe design and operation across the whole CCS value chain, with a special focus on the environmental aspects. Copyright © (2014) by the European Association of Geoscientists & Engineers. All rights reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898067009&partnerID=40&md5=67582de50e495a2caf0bda65abc3ed4b,""Lignin by-products from biorefineries has the potential to provide a low-cost alternative to petroleum-based precursors to manufacture carbon fiber, which can be combined with a binding matrix to produce a structural material with much greater specific strength and specific stiffness than conventional materials such as steel and aluminum. The market for carbon fiber is universally projected to grow exponentially to fill the needs of clean energy technologies such as wind turbines and to improve the fuel economies in vehicles through lightweighting. In addition to cellulosic biofuel production, lignin-based carbon fiber production coupled with biorefineries may provide $2,400 to $3,600 added value dry Mg-1 of biomass for vehicle applications. Compared to producing ethanol alone, the addition of lignin-derived carbon fiber could increase biorefinery gross revenue by 30% to 300%. Using lignin-derived carbon fiber in 15 million vehicles per year in the US could reduce fossil fuel consumption by 2-5 billion liters year-1, reduce CO2 emissions by about 6.7 million Mg year-1, and realize fuel savings through vehicle lightweighting of $700 to $1,600 per Mg biomass processed. The value of fuel savings from vehicle lightweighting becomes economical at carbon fiber price of $6.60 kg-1 under current fuel prices, or $13.20 kg-1 under fuel prices of about $1.16 l-1. Copyright © 2014 SAE International."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902153830&partnerID=40&md5=485c6c5dc97b756e1c65731474120161,""Object tracking is a key enabling technology in the context of computer-assisted medical interventions. Allowing the continuous localization of medical instruments and patient anatomy, it is a prerequisite for providing instrument guidance to subsurface anatomical structures. The only widely used technique that enables real-time tracking of small objects without line-of-sight restrictions is electromagnetic (EM) tracking. While EM tracking has been the subject of many research efforts, clinical applications have been slow to emerge. The aim of this review paper is therefore to provide insight into the future potential and limitations of EM tracking for medical use. We describe the basic working principles of EM tracking systems, list the main sources of error, and summarize the published studies on tracking accuracy, precision and robustness along with the corresponding validation protocols proposed. State-of-the-art approaches to error compensation are also reviewed in depth. Finally, an overview of the clinical applications addressed with EM tracking is given. Throughout the paper, we report not only on scientific progress, but also provide a review on commercial systems. Given the continuous debate on the applicability of EM tracking in medicine, this paper provides a timely overview of the state-of-the-art in the field. © 1982-2012 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918548650&partnerID=40&md5=e2f88f29b4e7fecdf95778a09b4c5f21,""The increasing demand for renewable energy from sources such as wind and solar has attracted the researchers to study the behavior and attributes of these energy resources in more depth. One of the important aspects of renewable energy resources is their uncertainty/unpredictability. To have a balance between the power demand and generation, it is important to know how much power could be generated in the grid at any time to avoid shortage/loss in the grid. The power generated by solar arrays mainly depends on the availability of the solar radiation (beside other factors). Since the solar radiation is unpredictable and depends on the weather condition, prediction of the output power for the solar arrays is desirable. In this work, a comprehensive analysis of the time series data as well as prediction of the output power using different regression techniques is performed. The data is collected from the NCRC solar array installed in Ann Arbor, MI. A novel approach that model by combines time series data and linear regression is developed and is found to produce the best result with the lowest error. The proposed linear regression model uses the observed values of the output as one of the predictors, along with other selected features (e.g., temperature) to predict the output."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881248783&partnerID=40&md5=8eb0fa47386a348b7e9e84529c18e14d,""The regions of Durham and York in Ontario, Canada have partnered to construct an energy-from-waste (EFW) thermal treatment facility as part of a long term strategy for the management of their municipal solid waste. In this paper we present the results of a comprehensive ecological risk assessment (ERA) for this planned facility, based on baseline sampling and site specific modeling to predict facility-related emissions, which was subsequently accepted by regulatory authorities. Emissions were estimated for both the approved initial operating design capacity of the facility (140,000. tonnes per year) and the maximum design capacity (400,000. tonnes per year). In general, calculated ecological hazard quotients (EHQs) and screening ratios (SRs) for receptors did not exceed the benchmark value (1.0). The only exceedances noted were generally due to existing baseline media concentrations, which did not differ from those expected for similar unimpacted sites in Ontario. This suggests that these exceedances reflect conservative assumptions applied in the risk assessment rather than actual potential risk. However, under predicted upset conditions at 400,000. tonnes per year (i.e., facility start-up, shutdown, and loss of air pollution control), a potential unacceptable risk was estimated for freshwater receptors with respect to benzo(g,h,i)perylene (SR=1.1), which could not be attributed to baseline conditions. Although this slight exceedance reflects a conservative worst-case scenario (upset conditions coinciding with worst-case meteorological conditions), further investigation of potential ecological risk should be performed if this facility is expanded to the maximum operating capacity in the future. © 2013 The Authors."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920681877&partnerID=40&md5=dcc18f143790582da224c3c8c876e9ee,""This paper introduces a method for the assessment and evaluation of energy efficiency of the manufacturing processes in the production as well as a corporate and cross-industry comparison. Already today, energy-related characteristic value systems are used, which are related to the energy consumption of large electronic household appliances or are focusing on their production facilities. The energy efficiency value is a newly developed indicator and will provide valuable information about the energy efficiency of the production of various products, production operators, and consumers. In the following, the energy efficiency value, which is based on the approach of minimal value calculation, is presented in detail. The basic idea is the comparison and evaluation of energy efficiency based on the ratio of the theoretically required energy consumption to the actual energy consumption. Depending on the analysis of influencing factors, a model highlighting their dependencies could be established. The developed system hinges on a successive calculation of the minimum value. Each of these minimum types can be put in relation to the measured energy consumption. However, depending on the chosen basis, the conclusion and focus of the calculated key figure may vary. By using the real minimum as a basis, the actually existing energy savings become visible. The method will be put to the test through an exemplary application for processes in the fields of cutting technologies. This course of action allows the validation of the developed energy efficiency value and reveals the potential of this method. © (2014) Trans Tech Publications, Switzerland."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906303791&partnerID=40&md5=8eca72862bde8860b262d24e1f36f4cf,""This review describes new technologies for the diagnosis and treatment, including fracture risk prediction, of postmenopausal osteoporosis. Four promising technologies and their potential for clinical translation and basic science studies are discussed. These include reference point indentation (RPI), Fourier transform infrared spectroscopy (FTIR), Raman spectroscopy, and magnetic resonance imaging (MRI). While each modality exploits different physical principles, the commonality is that none of them require use of ionizing radiation. To provide context for the new developments, brief summaries are provided for the current state of biomarker assays, fracture risk assessment (FRAX), and other fracture risk prediction algorithms and quantitative ultrasound (QUS) measurements. © 2014 Springer Science+Business Media."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899438723&partnerID=40&md5=50e8f642babbc9c2e7b2fb701231c8fe,""Technologies for odour control have been widely reviewed and their optimal range of application and performance has been clearly established. Selection criteria, mainly driven by process economics, are usually based on the air flow volume, the inlet concentrations and the required removal efficiency. However, these criteria are shifting with social and environmental issues becoming as important as process economics. A methodology is illustrated to quantify sustainability and robustness of odour control technology in the context of odour control at wastewater treatment or water recycling plants. The most commonly used odour abatement techniques (biofiltration, biotrickling filtration, activated carbon adsorption, chemical scrubbing, activated sludge diffusion and biotrickling filtration coupled with activated carbon adsorption) are evaluated in terms of: (1) sustainability, with quantification of process economics, environmental performance and social impact using the sustainability metrics of the Institution of Chemical Engineers"	 (2) sensitivity towards design and operating parameters like utility prices (energy and labour), inlet odour concentration (H2S) and design safety (gas contact time)	" (3) robustness, quantifications of operating reliability, with recommendations to improve reliability during their lifespan of operations. The results show that the odour treatment technologies with the highest investments presented the lowest operating costs, which means that the net present value (NPV) should be used as a selection criterion rather than investment costs. Economies of scale are more important in biotechniques (biofiltration and biotrickling filtration) as, at increased airflows, their reduction in overall costs over 20 years (NPV20) is more extreme when compared to the physical/chemical technologies (chemical scrubbing and activated carbon filtration). Due to their low NPV and their low environmental impact, activated sludge diffusion and biotrickling filtration are in general the most cost-effective, and probably the technologies to be considered first for odour treatment in a wastewater treatment or water recycling plant. When, in an economical and risk evaluation, the reliability is counted to be as relevant as the overall costs, a hybrid technology (biotrickling filtration with activated carbon polishing) would be comparable to biotrickling filtration and activated sludge diffusion as the most preferred technologies, when all technologies are designed to have a 99% reduction of H2S and a 95% reduction of the odour concentration. © IWA Publishing 2014."""					
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925883607&partnerID=40&md5=f6814f56d268a95845cd836bbf18a123,""It is obvious that tablet image tracking exerts a notable influence on the efficiency and reliability of high-speed drug mass production, and, simultaneously, it also emerges as a big difficult problem and targeted focus during production monitoring in recent years, due to the high similarity shape and random position distribution of those objectives to be searched for. For the purpose of tracking tablets accurately in random distribution, through using surface fitting approach and transitional vector determination, the calibrated surface of light intensity reflective energy can be established, describing the shape topology and topography details of objective tablet. On this basis, the mathematical properties of these established surfaces have been proposed, and thereafter artificial neural network (ANN) has been employed for classifying those moving targeted tablets by recognizing their different surface properties"	" therefore, the instantaneous coordinate positions of those drug tablets on one image frame can then be determined. By repeating identical pattern recognition on the next image frame, the real-time movements of objective tablet templates were successfully tracked in sequence. This paper provides reliable references and new research ideas for the real-time objective tracking in the case of drug production practices. © 2014 Zhongwei Liang et al."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912562336&partnerID=40&md5=579a03a603904317964ffe7403019f8a,""Infrared radiation amorphous coatings based cordierite and ferrites for energy-saving were prepared on the surface of carbon steel by plasma spraying technology. The morphology, phase composition and structure of the composite infrared ceramics and coatings were investigated by scanning electron microscope and X-ray diffraction. The spectral emissivity of the coating was measured by infrared spectrometer. The adhesion strength between the coating and substrate was measured by scratching test. The thermal shock resistance of the coating was tested by watering cooling. The results show that the cordierite-ferrite based infrared radiation coatings on the surface of carbon steel prepared by plasma spraying exhibit typical laminated structure with low porosity, and the adhesion strength between the coating and substrate is identified as the first level. The thermal shock resistance and emissivity values of 0.8 in 3~5 ?m band of the obtained amorphous coating are higher than those of the traditional brushing coating, and the emissivity in wavelength 8~10 ?m can reach 0.94."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896054396&partnerID=40&md5=ae214cad4b67789fffccd954888e03fa,""This paper analyzes the reasons for the differences of regional energy efficiency and impact mechanism from four factors of economic development, industrial structure, technological progress, and market based on the analysis of regional energy efficiency. The paper then points out that the adjustment of industrial structure, rationalizing the price system, speeding up the process of the market, improving the mechanism of technological progress, and increasing energy management, is the important way to improve energy efficiency. © 2014 WIT Press."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904967485&partnerID=40&md5=e84e8e835aa307be9361813abca61c9d,""Pretreatment of organic material prior to anaerobic digestion is seen as an option to increase the overall efficiency of the process. An overview of physical, chemical, and biological disintegration (DT) of substrates in the biogas sector is given. The energy demands DT were surveyed. The technologies were evaluated by reference to the Technology Readiness Assessment Guide of the U.S. Department of Energy. The evaluation focuses on ligno-cellulosic substrates like straw. Data of a survey among biogas plant operators were analyzed regarding the prevalence of disintegration technology classes in Germany. Furthermore, biochemical methane potential tests were conducted in laboratory scale to determine the specific methane yields of un-/treated barley straw (thermal pressure hydrolysis (TPH)). A methane potential of 228mlCH4/gVS was measured for untreated barley straw"	" and of 251mlCH4/gVS for TPH-straw (190°C, 30min). The reaction rates in BMP were calculated between 0.0976 and 0.1443d-1. © 2014 Elsevier Ltd."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929380188&partnerID=40&md5=8492f1a1782f371abd97e6b8670bfa96,""The reduction of energy costs of manufacturing technologies is both an important and current objective for factory operators. But mostly, this idea to reduce the energy consumption is being implemented after the manufacturing technologies are installed. However, it would be more advantageous if efforts were made to save energy during the early planning process. To achieve an estimation of the energy consumption in this early planning stage, a new suitable forecast method is required. Therefore, this paper shows how the prospective energy consumption can be determined by using Methods-Energy Measurement (MEM). Based on the needs of production planners, future challenges and requirements for MEM are listed. Further-more, the concept of basic energy elements and their value determination techniques are introduced, and different possibilities are outlined and assessed. For an easier determination of the energy demands of a complex production cell or manufacturing equipment, standard equipment patterns will be designed. This template supports both planners and decision-makers to create reliable and standardized Resource Performance Indicators (RPI). Subsequently, the architecture of the MEM-calculation model is presented. This approach enables a holistic estimation of the energy consumption of manufacturing technologies and leads to higher levels of transparency. Furthermore, MEM contributes to identify and realize sustainable solutions in advance and as a result, increases the profitability of a factory. © 2014 IEEE."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908250582&partnerID=40&md5=2f0c6562934417f89b6bbc2042c47e13,""In a deepwater environment, any remedial operation has a high impact on the overall costs during the life of the wells. The zonal isolation can be compromised due to the exposure of the well's main components (casing and cement) to the changes in the stress conditions. The changes in wellbore conditions can occur during the drilling, production, intervention, and decommissioning stages. Typically, conditions such as fluid pathway and high formation pressure are sufficient to lose zonal isolation. The fluid pathway can be a fissure, an induced crack in the cement sheath, a mud channel, a micro-microannulus, or changes in the cement matrix permeability. As a result of the oil industry technology developments, progresses, the advanced stress-modelling software and the availability of cement and rock properties property data have enabled to an improved understanding of the cement behavior under stress. Prevention of the loss of the hydraulic isolation provided by the primary cementing in the annulus can be assessed by predicting the mechanical failure of the cement sheath. Formation geo-mechanics is one of the main factors that help in designing a robust cement system for changing stresses. Furthermore, the consequence result of the cement sheath failure can be mitigated by the placement of placing a self-healing cement (SHC) system to maintain long-term zonal isolation. An interdisciplinary approach can be used to determine the following: • Understand the impact of the well plan, and fluid densities on well integrity, in addition to cementing best practices. • Characterize typical deepwater field formations, and establish limits for geo-mechanical values of each layer. • Identify critical factors and focus on the pay zones. • Understand potential issues and communication between the pay zones and the aquifers that are already previously confirmed. • Determine risk of zonal communication assessment, mitigation, and prevention measurement implementations Once the formation data is validated by the operator, the life cycle of the well is simulated and the risk of zonal isolation can be evaluated. The results of this assessment can help the operator choose between to take the approach of mitigation, prevention, or a combination of both. The objective is to place a robust cement sheath with advanced mechanical performance in the pay zones that can resist the failures due to changing stresses during the well testing and production. This paper uses presents examples from a deepwater development field to show how cement systems with advanced mechanical properties counter the critical stresses during the lifecycle of a well and maintain zonal isolation. Copyright 2014, Society of Petroleum Engineers."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902104428&partnerID=40&md5=1018d7b02a627d68cb0b22451adaada6,""By virtue of uniaxial cyclic loading and unloading tests on cemented backfill, the studies were carried out, which are mainly on the micro crack evolution characteristics and the AE fractal characteristics in various stage of micro crack evolution. The results show the value of AE energy and fractal dimension are high in the micro holes compaction stage. By contrast, the AE energy and the fractal dimension are at the lowest level in the micro cracks compression phase. In the micro crack stable development stage, the AE events become active, and the fractal dimension keeps a steady growth trend. Finally, with stress further increasing, the AE will take on a quiet period in which the AE energy is high and the AE fractal dimension drops continuously to the lowest value till the stress reaches at peak value of the cemented backfill. © (2014) Trans Tech Publications, Switzerland."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927610627&partnerID=40&md5=9ba2f860400ec0ffe383b8ec2710305e,""With the costs of fossil fuel consistently rising worldwide over the last decade, the development of green technologies has become a major goal in many countries. Therefore the evaluation of wind power projects becomes a very important task. To estimate the value of the technologies based on renewable resources also means taking into consideration social, economic, environmental, and scientific value of such projects. This article deals with economic evaluation of electricity generation costs of onshore wind farms in Lithuania and the key factors that have influence on wind power projects and offer a better understanding of social-economic context behind wind power projects. To achieve these goals, this article makes use of empirical data of Lithuania’s wind power farms as well as data about the investment environment of the country.Based on empirical data of wind power parks, the research investigates the average wind farm generation efficiency in Lithuania. Employing statistical methods the return on investments of wind farms in Lithuania is calculated. The value created for every party involved and the total value of the wind farm is estimated according to Stakeholder theory. © Springer International Publishing Switzerland 2014."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920847576&partnerID=40&md5=cdb334c6da13c9cb378ff0fce72672af,""Based on VAR model, the effects of economic growth, industrial structure and energy efficiency on Jilin province’s carbon emission have been analyzed. It is found out that economic growth and energy efficiency change in the opposite direction of carbon emission, while industrial structure changes in the same direction of it, which are main reasons for carbon emission growth. According to this, government should apply its “green function” so as to adjust industrial structure, improve energy transformation and energy efficiency. © (2014) Trans Tech Publications, Switzerland."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914109185&partnerID=40&md5=8e5f39a0e6ed33c9c18aa019e8853359,""Efficient water and energy use in water distribution systems is being limited by the lack of sufficient data about water and related energy consumption. Therefore, it is crucial to provide updated and continuous feedback information to water users. This paper describes relevant use cases to improve efficient water use and related energy consumption by water utilities and consumers through the use of smart metering technologies. A systematic approach was established to obtain a comprehensive list of possible functionalities, using the concept of use case. For the consumer domain, six high-level and 18 detailed-level use cases were obtained. For the water utility domain, seven high-level and 20 detailed-level use cases were described. The high-level use cases with higher priority to be implemented in the iWIDGET system were also identified based on the contribution of different target audiences. The list of use cases covers a comprehensive range of possible usages that can be built upon the exploitation of data related to water and energy use in water distribution systems and in households, which may be of further use as a guide for similar studies. © IWA Publishing 2014"""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921989388&partnerID=40&md5=c3a8aec44faa323e4e7c8f3a566f3a75,""Renewable energies are advancing across many fronts - and now a new front has opened up in the form of dispatchable concentrating solar power (CSP). It is in emerging markets such as China, India and countries in North Africa and the Middle East as well as South America and southern Africa that CSP power plants with 24/7 dispatchable power are starting to be viewed as a viable way forward. The emerging CSP industrial value chain in China, India, southern Africa and elsewhere is expected to exert its consequent dramatic impact on cost reductions, which will in turn drive the diffusion of CSP around the world as a key challenger and alternative to nuclear and fossil fuel power. In this paper, we review these developments and discuss the effects attributable to the emerging learning curve, combined with technology progress involving molten salt heat transfer and reductions in water requirements, as well as patenting trends in the global CSP industry. © 2014 Taylor & Francis."""							
