"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987776668&partnerID=40&md5=cf69deb102cbd2954d7c525748c5cafb,""Aiming at the present problems that the number of clusters in the equivalent model of wind farm is uncertainty, the mechanism of wind turbine is analysed. Taking the actual parameters of wind turbine as cluster indexes, silhouette coefficient is introduced to calculate different number of clusters in the equivalent model to obtain the optimal number of clusters of wind farm. According to the clustering algorithm, complete equivalent model of wind farm is set up. A detailed model and clustering model of wind farm are built on MATLAB. Under two wind speed conditions, the active power and reactive power curve of the two models are analyzed in the two models. The results of simulation show that, using the method of equivalent model and the detailed model of wind farm in the output of active power and reactive power curves at the same time the relative error is quiet little. The accuracy of the model is improved. So this method can be used in making equivalent model of wind farm, which can accurately reflect the dynamic response of wind farm. © 2016, Xi'an High Voltage Apparatus Research Institute Co., Ltd. All right reserved."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964668992&partnerID=40&md5=5d812e97afcf118200ff95550ca2be54,""The grant of a patent and filing of an opposition are important events in the lifecycle of a patent. This paper tests the influence of backward citations on the likelihood of a patent grant and, if any, an opposition. Since all citations are not alike, detailed analysis is done by assessing type, nature and origin of citations in European search reports and, where needed, international search reports. The nature of citations, blocking or non-blocking, is found to have a significant impact on the likelihood of a patent being granted. The effect of citations originating during different stages of patent pendency is also explored in this study. For practitioners, the study provides a landscape of the European wind industry that is characterised by popularity of the PCT route, dearth of non-patent citations and dominance of bigger actors. For academics, the study offers novel opportunities to utilise citation based indicators. © 2016 Informa UK Limited, trading as Taylor & Francis Group."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985016893&partnerID=40&md5=b5829a0f14cca50724f75948931de64e,""With rapid capacity growth of wind farms connected to grid, large-scale wind turbine tripping has become an important threat to safe operation of power system. High voltage in recovery process is an important factor causing wind turbine tripping. In this paper, static var compensators, widely used in wind farms, and characteristics of their voltage and reactive power transient response are analyzed in detail. Mechanism of `malposition compensation' effect in SVC and its threat to high voltage tripping of wind turbine is disclosed. Impacts of external disturbance rate, SVC control parameters and trigger time delay on malposition compensation are analyzed. On these bases, SVC variable parameter control and emergency lock control strategies are proposed to suppress malposition compensation effect. Simulation results of actual wind farm verify effectiveness of the control strategy in easing threat of wind turbine tripping due to overvoltage. © 2016, Power System Technology Press. All right reserved."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987739780&partnerID=40&md5=2fd650b28081de3d841b9f77b0b030a7,""In this paper, wind energy potential of four locations in Xinjiang region is assessed. The Weibull distribution as well as the Logistic and the Lognormal distributions are applied to describe the distributions of the wind speed at different heights. In determining the parameters in the Weibull distribution, four intelligent parameter optimization approaches including the differential evolutionary, the particle swarm optimization, and two other approaches derived from these two algorithms and combined advantages of these two approaches are employed. Then the optimal distribution is chosen through the Chi-square error (CSE), the Kolmogorov–Smirnov test error (KSE), and the root mean square error (RMSE) criteria. However, it is found that the variation range of some criteria is quite large, thus these criteria are analyzed and evaluated both from the anomalous values and by the K-means clustering method. Anomaly observation results have shown that the CSE is the first one should be considered to be eliminated from the consequent optimal distribution function selection. This idea is further confirmed by the K-means clustering algorithm, by which the CSE is clustered into a different group with KSE and RMSE. Therefore, only the reserved two error evaluation criteria are utilized to evaluate the wind power potential. © 2016 Taylor & Francis Group, LLC."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986275124&partnerID=40&md5=a67318d04acb0f2ea708c2fbc874e959,""Uncertainty management of the large scale wind power resources is mainly known as one of the most challenging aspects in future electricity market operations, where network operation may put at risk due to the wind power forecasting errors. Therefore, it is necessary to evaluate the impact of the wind power uncertainty on the operator risk-taking by using validated tools. This paper proposes a new mixed integer linear programming model for joint energy and reserve market clearing taking into account the co-optimization of the market clearing and operation cost of the thermal units. Also, wind power uncertainty is handled by means of two-stage stochastic programming and risk concept is introduced and formulated via a well-known measure to account for operator risk taking level. The proposed model is formulated as a two-stage stochastic programming where it clears the joint energy and reserve markets considering different penetration and forecasting accuracy levels of the wind power. Furthermore, supplementary terms are added to the objective function and constraints of the problem in order to measure the risk related to the wind power uncertainty. © 2016 Author(s)."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949033775&partnerID=40&md5=aec130e2db0b73151a977abbde2b1daa,""The authors regret that they have identified a miscalculation in the original article that required the authors to provide corrective additions that are listed below. Specifically the authors determined that the shingle uplift pressure, p1 = 12.5 Pa, used in the original article (Croom et al., 2015) is associated with a 40 km/h (25 mph) wind velocity instead of 145 km/h (90 mph). A miscalculation of pressure values due to inaccurate unit conversion was the source of the misstatement. The corrected interior uplift pressure is p1 = 183 Pa for a 145 km/h (90 mph) wind velocity and p1 = 507 Pa for a 241 km/h (150 mph) wind velocity. Additional simulation results have been performed for the corrected pressures and the results are reported in this Corrigendum. © 2016 Elsevier Ltd."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946067636&partnerID=40&md5=5b026459ab0663a6aa93affc98b5c72e,""This paper presents a new method for short-term nodal voltage phasor forecasting in power systems to which a large number of renewable resources and microgrids are connected. Its motivation stems from the observation that such systems are characterized by an unconventional topology along with the presence of a number of buses with bursty power injection patterns, which in turn significantly impacts the temporal and spatial correlation of the nodal voltage phasors. Simulation results carried out on three IEEE test systems reveal that this new pattern affects the number of dominant buses, termed electrical hubs, and, subsequently, the time and spatial correlation among nodal voltage angles. They also reveal that the nodal voltage magnitudes exhibit time correlation, but no spatial correlation. In this paper, time series are represented by autoregressive (AR) processes while multivariate time series with spatial correlation are represented by vector autoregressive (VAR) processes. Statistical tests show that an order one for both models is adequate. The non-zero parameters of the VAR(1) models are identified using metrics on electrical connectivity, centrality, and node significance. The good performance of the proposed method is demonstrated on the IEEE 57-, 118-, and 300-bus test systems in presence of large-scale distributed wind farms and microgrids, and under loss of system observability. © 1969-2012 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983316068&partnerID=40&md5=da521ac8b82d311b1e681910fd807bac,""Demand-side management (DSM) is easy to apply to reduce system peak load by a utility and it can be a convenient way to control and change amount of electric usage by end-use customers. Planning and operating techniques for a DSM program are required to efficiently manage and operate the program. This paper is focused on planning technique for an incentive-based DSM program. This paper describes a stochastic model that can estimate the operating days, hours, and total capacity for efficiently planning a DSM program. A temperature stochastic process, from weather derivatives, is used in the proposed method. Temperature sensitivity is proposed to improve load forecasting accuracy. The generalized extreme value distribution is also proposed for estimating stochastic results. The results of case studies are presented to show the effectiveness of the proposed method. © The Korean Institute of Electrical Engineers."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987920271&partnerID=40&md5=665b6fd6077e2473e836e652417b1b38,""The wind power industry has achieved rapid growth in recent years. The wind power prediction is essential requirement for the safety and stability of the power system. A new method based on grey model for ultra-short term wind power prediction is presented. The grey prediction model is suitable for online operation became of few data for modeling and fast computation. The procedure of GM(1,1) and mathematical formulation are also clarified. The rolling mechanism updating data in the way of equal dimension is proposed in order to rapidly track the data change. According to the different number of raw data used in the modeling, the effect on the prediction accuracy is discussed. The error characteristic is researched by means of setting five kinds of background values. The background value is proposed to be set as the right endpoint instead of the traditional trapezoid construction value. The actual data of wind turbine's output power in some wind farm is selected for ten-minutes ahead prediction. The results demonstrate the improvement of prediction accuracy with the proposed parameters of the grey model. © 2016 TCCT."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981747027&partnerID=40&md5=345919bb1f72dc652c602cba2291eeba,""The considerable amount of required infrastructure and renewable energy investments expected in the forthcoming years also implies an increasingly relevant contribution of private and institutional investors. In this context, especially regulatory and policy risks have been shown to play a major role for investors when evaluating investments in renewable energy and should thus also be taken into account in risk assessment and when deriving risk-return profiles. In this paper, we provide a stochastic model framework to quantify policy risks associated with renewable energy investments (e.g. a retrospective reduction of a feed-in tariff), thereby also taking into account energy price risk, resource risk, and inflation risk. The model is illustrated by means of simulations and scenario analyses, and it makes use of expert estimates and fuzzy set theory for quantifying policy risks. Our numerical results for a portfolio of onshore wind farms in Germany and France show that policy risk can strongly impact risk-return profiles, and that cross-country diversification effects can considerably decrease the overall risk for investors. © 2016 Elsevier Ltd"""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982149320&partnerID=40&md5=053187a14f6833bddc960bd217a7125a,""After the analysis of large amount of historical data of unit in the wind farm, the average and root mean square difference of each wind turbine power and the wind speed were extracted as the characteristic value to analyze the unit performance"	"the units were classified with the fuzzy c-means clustering algorithm based on simulated annealing and genetic algorithm. The units with better electrical performance in the classification were given priority in the execution of the power generation plan. Considering the line loss of the power generation plan, the rest of the units in the wind farm were optimized in two layers, finally the power allocation model with the output of a wind farm in compliance with the dispatch requirements of the grid was established. The classification algorithm can get unit commitments meeting the requirements of power grid dispatch. The results showed that the fatigue damage value of fuzzy clustering algorithm based on genetic simulated annealing algorithm is small. Optimal dispatch based on wind turbines classification could optimize units operation in wind farm and improve the power quality of wind farm. © 2016, Editorial Board of Acta Energiae Solaris Sinica. All right reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978194588&partnerID=40&md5=3b610183801886849a64e4b570938a43,""The bolt looseness is a usual and serious disease of wind turbine towers. Based on a large number of measurements, the conclusion was obtained that the first-order phase difference characteristic of a wind turbine tower is sensitive to the loosen bolts of its flanges. Six wind turbine towers with loosen bolts were measured and analyzed for their vibration parameters. After the bolts looseness, the first-order natural frequency keeps unchanged and the variations in its damping ratio and its first-order vibration mode are also not obvious. At the same time, there appears an obvious sudden change in the phase difference of the upper and lower flanges despite the bolts looseness ratio reaches 6%. But the phase difference of the upper and lower flanges doesn't show the sudden change once again after their re-fastening. The measurements show that the first-order phase difference characteristic of a wind turbine tower is more affected by its loosen bolts of flanges than other vibration characteristics. As a result, the first-order phase difference characteristic can express the bolts looseness of flanges more accurately. The serious bolts looseness can be detected by the sudden increasing of the absolute values of the phase difference of upper and lower flanges. Based on the field measurements of six wind turbine towers under different working conditions, the method presented is more reliable and more effective to detect the loosen bolts of wind turbine towers rapidly. © 2016, Editorial Office of Journal of Vibration and Shock. All right reserved."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986293366&partnerID=40&md5=7c72d176ba840a28e932055493ececfe,""This paper presents a new method for achieving voltage stability and reduction of power losses with renewable wind turbine generating system (WTGS) installed at different position on a Medium Voltage (MV) distribution system. The proposed network is a three-phase system consisting of 0.4 kV low voltage (LV) feeder with an active power (P) of 8 MW and a negative VAR (Qc) of 0.5 MV AR. And a 20 kV MV feeder with an active power (P) of 22 MW and a negative VAR (Qc) of 1.5 MV AR. The 0.4 kV and 20 kV feeders has varying positive VAR values of 2, 2.25, 2.5 and 6, 6.5, 7 MVARs respectively. Three sets of data's were observed"	 data 1, 2, and 3, the feeders are connected to a 20 kV MV distribution network, which is then linked to a 20 kV substation. Thereafter, a 20 kV MV renewable WTGS energy source with IGBT converters is integrated to the network for effective reactive power compensation. Three different Cases have been analyzed	" First is the case with the proposed power system network analyzed without any WTGS attached to the network, in other words when the WTGS is switched off (this is designated as Case 1). Second is the situation with the WTGS positioned at the terminal end of the 20 kV MV distribution network (point 1, which is designated as Case 2) and Third is the situation when the position of the wind energy source is changed and stationed at the beginning of the terminal of the 20 kV MV power line (point 2, which is designated as Case 3). Matlab/Simulink software is used for the simulation of the system model. Simulation results for each of the case studies is analyzed and it is observed that research findings for Case 2 is more efficient in achieving improved voltage stability and power losses reduction in medium voltage electric-power distribution network. © 2016 IEEE."""						
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983250173&partnerID=40&md5=8c4ba439e2109b1a53fe6a69902161e4,""The delivery of control reserve by fluctuating renewable energy sources (RES) generators will be important in an energy system with high RES penetration. This paper extends a previously introduced methodology to quantify the possible additional income of different pools of fluctuating RES generators in the negative secondary and tertiary control reserve market in Germany. The updated methodology allows concluding on the ideal market conditions by comparing different pool types and years. The development of the results over a long assessment period allows extrapolating the market value of the new market participants into the future. Results show a high dependency of the possible additional income on the overall market size and the market conditions and regulations. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983266560&partnerID=40&md5=d42335c4affdb6fe6d9237a58f7fc110,""The market value of solar and wind power is expected to decrease considerably towards 2030 due to the merit-order effect. In this study, the solar and wind market value is investigated for different interconnection scenarios for the Northern European power markets towards 2030. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983301705&partnerID=40&md5=2d6449899332ea991c30759d6122048f,""Due to the expansion of intermittent renewable energies like solar and wind in the European power system, the need for flexibility is increasing steadily. This paper evaluates and compares the forecast quality and the need for flexibility in the system due to wind energy in five EU countries and quantifies the influence of a theoretical market coupling. The latter analysis shows that a further integration of EU Intraday-markets can significantly reduce the amount of flexibility needed to compensate for forecast errors. Furthermore the coherence of price spreads between the EPEX Day-Ahead and Intraday-market is analyzed. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982855413&partnerID=40&md5=90aa338c85547e6f65fdc07dab0570f1,""Western Europe is heavily investing in offshore wind power, but the costs of these wind farms remain high. For that reason, current transmission grids for offshore wind energy are predominately radial to reduce investment cost. To date, selection approaches of offshore grid configurations are mainly based on the level of reliability. This paper introduces an alternative selection approach to comprehensively assess the net present value (NPV) of near-shore power grids. The assessment encompasses, among others, a load flow analysis, as well as the sensitivities to parameters like failure rates, repair times and energy prices, for different grid configurations (i.e. radial/ meshed). A case study of the Dutch offshore transmission system shows that this approach helps in finding a suitable tradeoff between lowest feasible NPV, while also improving the reliability (in terms of reduced lost energy) of the offshore grid. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982790569&partnerID=40&md5=37951820360873d2d218caa14b565e17,""The large scale integration of renewable energy sources (RES) challenges power system planners and operators alike as it can potentially introduce the need for costly investments in infrastructure. Furthermore, traditional market clearing mechanisms are no longer optimal due to the stochastic nature of RES. This paper presents a risk-aware market clearing strategy for a network with significant shares of RES. We propose an electricity market that embeds the uncertainty brought by wind power and other stochastic renewable sources by accepting probabilistic offers and use a risk measure defined by conditional value-at-risk (CVaR) to evaluate the risk of high re-dispatching cost due to the mis-estimation of renewable energy. The proposed model is simulated on a 39-bus network, whereby it is shown that significant reductions can be achieved by properly managing the risks of mis-estimation of stochastic generation. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981549501&partnerID=40&md5=46dfd8ab81bbfc7bc2f9fffe5d808fb8,""Developments in wind turbine technology are facilitating the increase of power generation capacity from renewable energy resources. The utilization of the squirrel-cage induction generator for wind power generation has some advantages over that of conventional synchronous generators. In this paper an induction generator model driven by wind turbine and connected to the grid is simulated in SIMULINK / MATLAB. The simulation results confirm that the performance of the grid connected wind plant improves with the use of energy storage device i.e. (capacitor bank) & FACTS device i.e. (Static Var Compensator). However, better results are obtained by use of SVC. © 2015 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981322879&partnerID=40&md5=220f34de153405724b3b097f47fcf721,""This paper presents two links between wind turbine (WT) functional quantities. The first connection is the dependence of the mechanical angular velocity (MAV), corresponding to maximum power point (MPP), labeled as ?OPTIM from the maximum MAV, labeled as ?MAX, at no load operation. In this paper, it is shown that this report for a given WT-PMSG has a constant value and it does not depend on wind speed. Based on this statement, an optimal control in terms of energy could be built on. The second connection is the dependence between the WT maximum power and ?OPTIM. © 2016 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979066422&partnerID=40&md5=b04bbe40f4cfcca79ee5cee0c683052b,""With continuous increase of wind power capacity integrated to grid, frequency events and peak shaving problems are becoming increasingly prominent. It is very important for wind farms to possess comprehensive ability of active power and frequency controls. Aiming at this issue, a de-loading control scheme coordinating over-speed and pitch angel controls of wind turbines based on wind speed conditions is proposed. Therefore, the de-loaded power can not only satisfy limited load demand from power grid, but can also be reserved for primary frequency control (PFC). A method is put forward to calculate droop value of wind turbines, a critical parameter of frequency regulation, according to wind farms' operating conditions. Combined with active power dispatch strategy of wind farms and droop value calculation method, wind turbines under different wind speeds can support frequency regulation as much as possible. Simulation results show that the proposed strategy could meet grid load command, improve PFC performance, alleviate frequency regulation pressure of conventional power plants, and make full use of reserved wind energy. © 2016, Power System Technology Press. All right reserved."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979701297&partnerID=40&md5=da45a20e4cd6612e7188a0114774a16b,""A power generation system has been formulated based on a doubly fed induction generator (DFIG) supplying isolated loads. The stator is connected to the isolated load. Only one bidirectional converter with a battery is employed on the rotor side. The direct voltage control (DVC) is applied to control the DFIG system. To regulate the voltage and frequency load, the error of the measured rotor current and reference value feed the hysteresis regulator, the output of which are the control pulses. The reference rotor currents are obtained by the DVC technique. Simulation results for a 3.7 kW prototype DFIG are presented in this paper. © 2015 IEEE."""								
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964879758&partnerID=40&md5=bea3b4b8c8121effe181b93aaa285bf6,""Precise information of wind speed probability distribution is truly significant for many wind energy applications. The objective of this study is to evaluate the suitability of different probability functions for estimating wind speed distribution at five stations, distributed in the east and southeast of Iran. Nakagami distribution function is utilized for the first time to estimate the distribution of wind speed. The performance of Nakagami function is compared with seven typically used distribution functions. The achieved results reveal that the more effective function is not similar among all stations. Wind speed characteristics, quantity and quality of the recorded wind speed data can be considered as influential parameters on the performance of the distribution functions. Also, the skewness of the recorded wind speed data may have influence on the accuracy of the Nakagami distribution. For Chabahar and Khaf stations the Nakagami distribution shows the highest performance while for Lutak, Rafsanjan and Zabol stations the Gamma, Generalized Extreme Value and Inverse-Gaussian distributions offer the best fits, respectively. Based on the analysis, the Nakagami distribution can generally be considered as an effective distribution since it provides the best fits in 2 stations and ranks 3rd to 5th in the remaining stations"	" however, due to the close performance of the Nakagami and Weibull distributions and also flexibility of the Weibull function as its widely proven feature, more assessments on the performance of the Nakagami distribution are required. © 2016 Elsevier Ltd. All rights reserved."""							
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956854528&partnerID=40&md5=d264f295d509ce4ae817ce846f2f6493,""The wind turbine generation (WTG) sources are generally integrated into network in order to reduce power losses, avoid congestion, improve voltage profile and provide electricity during peak load. Appropriate sizing and sitting of WTGs play a notable role in minimization of the loss in distribution systems. In this paper, a new two-step PSO algorithm is proposed to facilitate placement of WTGs considering their maximum allowable capacity. Also, the location and maximum allowable capacity of WTGs are determined with the aim of minimizing power loss and sustaining the constraints such as bus voltage and loading of feeders in the desired range. In the proposed dual PSO algorithm, there are two steps in each iteration: the first step is implemented in determination of the WTGs optimal location as a control variable, and in the second step, the objective function value is determined among some scenarios which are generated based on the number and capacity of the WTGs, so that all constraints are satisfied. The proposed method feasibility is approved using sample 84-Bus and 32-Bus test systems. © 2016 Elsevier Ltd."""								
