"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986575985&partnerID=40&md5=6cf8fbf897eba4b0fcb0b4d3c968c9c9,""In the future, residential energy users can seize the full potential of demand response schemes by using an automated home energy management system (HEMS) to schedule their distributed energy resources. In order to generate high quality schedules, a HEMS needs to consider the stochastic nature of the PV generation and energy consumption as well as its inter-daily variations over several days. However, extending the decision horizon of proposed optimisation techniques is computationally difficult and moreover, these approaches are only computationally feasible with a limited number of storage devices and a low-resolution decision horizon. Given these existing shortcomings, this paper presents an approximate dynamic programming (ADP) approach with temporal difference learning for implementing a computationally efficient HEMS. In ADP, we obtain policies from value function approximations by stepping forward in time, compared to the value functions obtained by backward induction in DP. We use empirical data collected during the Smart Grid Smart City project in NSW, Australia, to estimate the parameters of a Markov chain model of PV output and electrical demand, which are then used in all simulations. To evaluate the quality of the solutions generated by ADP, we compare the ADP method to stochastic mixed-integer linear programming (MILP) and dynamic programming (DP). Our results show that ADP computes a solution much quicker than both DP and stochastic MILP, while providing better quality solutions than stochastic MILP and only a slight reduction in quality compared to the DP solution. Moreover, unlike the computationally-intensive DP, the ADP approach is able to consider a decision horizon beyond one day while also considering multiple storage devices, which results in a HEMS that can capture additional financial benefits. © 2016 Power Systems Computation Conference."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983761100&partnerID=40&md5=41f7ab537bbab741c5fd0c948dfa7889,""This paper presents an implementation of an IEC 61850-based real-time co-simulation platform for verification of the performance of a volt-VAR optimization (VVO) engine for smart distribution networks. The proposed VVO engine is able to minimize grid loss, volt-VAR control asset operational costs, and conservation voltage reduction operational costs through its comprehensive objective functions, weighted by fuzzification using advanced metering infrastructure (AMI) data. The optimization engine receives the AMI data stream through measurement aggregators. Moreover, it sends control commands to volt-VAR control components modeled in real-time digital simulator (RTDS) through DNP.3 protocol. To check the performance and the precision of proposed VVO, a fault scenario is imposed upon the system. IEC 61850 GOOSE messages are generated and sent to change the status of specified breakers, while the VVO engine receives system reconfiguration commands via IEC61850 Manufacturing Message Specification (MMS) protocol. The results of the study on 33-node feeder showed adequate performance of proposed VVO in grid operating scenarios. © 2016 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982902947&partnerID=40&md5=c0d96a20f5472505b1a8e6edbb08377d,""In order to solve the problem which ASON (Automatically Switched Optical Network) has long recovery time and high blocking rate when using traditional path calculation method, a new algorithm based on the optical power attenuation value is introduced. The value is used to determine the probability of the path of each link which would be selected and the reachable lists of each station, then a recovery path which consists of balance link traffic and shortest hops based on principle of the product of the maximum probability is selected. On-site test shows that the path calculated by this method can get a more balanced selection of each link, and also can reduce the rate of path blocking and guarantee the delay recovery time within 100 ms. © 2016, Power System Protection and Control Press. All right reserved."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963799607&partnerID=40&md5=1524f27e08a276c1ce96707fcd6bacc0,""This paper aims to present a novel smart grid adaptive energy conservation and optimization engine for smart distribution networks. The optimization engine presented in this paper tries to minimize distribution network loss, improve voltage profile of the system and minimize the operating cost of reactive power injection by switchable shunt Capacitor Banks using Advanced Metering Infrastructure data. Moreover, it performs Conservation Voltage Reduction (CVR) and minimizes transformer loss. To accurately weight the optimization engine objective function sub-parts, Fuzzification technique is employed in this paper. Particle Swarm Optimization (PSO) is applied as Volt-VAR Optimization (VVO) algorithm. Substantial benefits of the proposed energy conservation and optimization engine include but not limited to: adequate accuracy and speed, comprehensive objective function, capability of using AMI data as inputs, and ability to determine weighting factors according to the cost of each objective sub-part. To precisely test the applicability of proposed engine, 33-node distribution feeder is used as case study. The result analysis shows that the proposed approach could lead distribution grids to achieve higher levels of optimization and efficiency compared with conventional techniques. © 2016 Elsevier Ltd."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982852294&partnerID=40&md5=f4612ffe7dca3ccf1a8048c1e5e9bc8c,""Under the current EU legislation, Distribution Network Operators (DNOs) are expected to provide firm connections to new DG, whose penetration is set to increase worldwide creating the need for significant investments to enhance network capacity. However, the uncertainty around the magnitude, location and timing of future DG capacity renders planners unable to accurately determine in advance where network violations may occur. Hence, conventional network reinforcements run the risk of asset stranding, leading to increased integration costs. A novel stochastic planning model is proposed that includes generalized formulations for investment in conventional and smart grid assets such as Demand-Side Response (DSR), Coordinated Voltage Control (CVC) and Soft Open Point (SOP) allowing the quantification of their option value. We also show that deterministic planning approaches may underestimate or completely ignore smart technologies. © 2016 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976511281&partnerID=40&md5=11af5d89a7ee7b84473e4ae2e8d96762,""This paper proposes a flexible infrastructure for dynamic power control (FIDPC) of electric vehicle (EV) battery chargers. This infrastructure dynamically adjusts the EV battery charger current, according to the power demand of the home wherein the vehicle is plugged. An infrastructure was implemented to validate this proposal. This infrastructure is composed by an EV battery charger and a communication system based on a radio-frequency (RF) interface. The battery charger has nominal power of 3.6 kVA and operates with sinusoidal current and unitary total power factor, whereas the RF interface provides continuous data flow to the battery charger with information on the home total current consumption (root-mean-square value). Experimental tests were performed under realistic conditions to validate the concept behind the proposed FIDPC. These tests served to assess the behavior of the EV battery charger with dynamic power control on a single-phase 230-V 16-A 50-Hz residential electrical installation. The experimental results confirm the quick time response of the FIDPC, even when working under heavy-home-load variations. © 1967-2012 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958818442&partnerID=40&md5=3847e9930b8e4962fd82f9f3e047b5e1,""This paper aims to investigate the impact of different Electric Vehicle (EV) penetration on quasi real-time Volt-VAR Optimization (VVO) of smart distribution networks. Recent VVO solutions enable capturing data from Advanced Metering Infrastructure (AMI) in quasi real-time to minimize distribution networks loss costs and perform Conservation Voltage Reduction (CVR) to save energy. The emergence of EVs throughout distribution feeder increases grid complexity and uncertainty levels that could affect AMI-based VVO objectives. Hence, this paper primarily introduces an AMI-based VVO engine, able to minimize grid loss and Volt-VAR control assets operating costs while maximizing CVR benefit. It then presents a real-time co-simulation platform comprised of the VVO engine, grid model in a real-time simulator and monitoring platform, communicating with each other through DNP.3 protocol, to test the precision and performance of AMI-based VVO in presence of different EV penetration levels. Accordingly, 33-node distribution feeder is studied through different EV penetration scenarios. The results show significant changes in AMI-based VVO performance especially in CVR sub-part of VVO according to EV model and type. Thus, this study could lead near future VVO solutions to gain higher levels of accuracy and efficiency considering smart microgrid components such as EV in their models. © 2016 Elsevier Ltd."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946782498&partnerID=40&md5=7fe785c3aeb90eee69d072c8354f99b0,""This paper deals with the issue of measurement device placement for load flow analysis in medium-voltage (MV) distribution networks. The study is carried out using an innovative measurement algorithm for load flow analysis developed by the authors. It is based on low-voltage (LV) load power measurements applied on a backward/forward algorithm for the load flow resolution. The final aim is to identify the most suitable number and placement of the LV measurement points in order to limit the uncertainty on the power flow estimation to a target value. The proposed approach is based on the uncertainty evaluation of the estimated power flows"	" a sensitivity analysis is performed in order to assess the uncertainty contribution of each LV power measurement to the estimated power flow upstream of each MV feeder of the distribution network. The LV measurement device placement is presented and discussed in a real case study, i.e., the distribution network of the Ustica Island. © 2015 IEEE."""										
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968546908&partnerID=40&md5=038afa2ab9fa331b9ac980dd460d6a3d,""The communication standard IEC 61850 which is defined for information exchange in smart grids, has been increasingly used for Substation Automation Systems (SAS). Current mainstream communication technologies such as switched Ethernet and TCP/IP have been adopted for the communications networking. However, with the growing amount of IEDs in one collision domain, a risk of violation of transmission time requirement increases. This raises a concern for optimization of IEC 61850 based substation communication network. The industrial wireless LAN technologies are gaining interest power utility sector, especially for less critical smart distribution network applications. This paper proposes methods of software simulation for performance evaluation of communications network in power substations. This method enables to test the performance of process bus only using Sampled Value (SV) and obtains a maximum number of WLAN IEDs in one collision domain subject to various conditions. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969627348&partnerID=40&md5=c9c6b5087f64656a14349d2dc3f3fcbc,""Increase or decrease in the reactive power (VAR) load requirements on any bus leads to voltage fluctuations at that bus. Therefore, VAR flow control is very crucial for the integrity of power systems as it may lead to voltage instability or severe circulating current. The circulating current in the power systems will cause system stresses and will reduce the generator's capacity. Therefore, a quick automated control system is needed to continually regulate the VAR flow. This can be done through the VAR control system in either the generator or the transformer"	" however, a very sophisticated control system is needed for coordination between them. In this paper we will share our experience in deploying an advanced technique to coordinate between all VAR systems to stabilize the voltage and minimize the circuiting current. We utilized the existing Distributed Control System (DCS) infrastructure, in one of the local industrial plants, to automate the VAR regulation without adding any additional components. The new logic detects any voltage instability or any circulating current and selects the most appropriate VAR system, whether it is a generator VAR or a transformer VAR, to correct the VAR flow. At the end, the voltage will be fixed. In this paper we will describe how this package works, the system logics, and the system operations. © 2015 IEEE."""										
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966681617&partnerID=40&md5=56bc1066d7ef67c33f64392e0550adc9,""Internet of Things adoption across industries has proven to be beneficial in providing business value by transforming the way data is utilized in decision making and visualization. Power industry has for long struggled with traditional ways of operating and has suffered from issues like instability, blackouts, etc. The move towards smart grid has thus received lot of acceptance. This paper presents the Internet of Things deployment in grid, namely WAMS, and the challenges it present in terms of the Big Data it aggregates. Better insight into the problem is provided with the help of Indian Grid case studies. © 2016 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964963293&partnerID=40&md5=6662998255232394361a71d241184a4a,""The IEC 61850 protocol suite is emerging as a de-facto standard solution for the interoperability problem in automation networks. Intelligent Electronic Devices (IEDs) support this protocol and their recent deployment in substation automation systems (SAS) raises two questions. The first issue has to do with the traffic performance in an SAS and its scalability for fault management. It is vital to understand beforehand whether SAS traffic withstands extreme events, such as blackout situations, as is often claimed by their manufacturers. As our experience with these devices remains small, we look to simulating their behavior under varying SAS conditions. A second concern relates to the security of automation networks. There is a need to evaluate the reliability of SAS critical elements. Threats as diverse as terrorist and cyber attacks are feared [1]. Many countries are putting in place new regulations to combat such harmful actions. The IEC 61850 standard does not guaranty security, as this has been left as part of the scope of a different standard, namely, the IEC 62531 [6] [4]. The latter digitally signs the Generic Object Oriented Substation Event (GOOSE) messages carrying sampled measured values (SMV). Nonetheless, many devices on the market do not yet support IEC 62531. Additional security mechanisms include the use of Intrusion Detection Systems (IDS). These monitor and analyze network traffic in an attempt to detect anomalous and unwanted traffic. Some of these operate by capturing automation traffic and comparing it to known traffic profiles. A threshold may for example, be established to report unusual traffic patterns and to single them out as possible attack scenarios. These may then be more thoroughly investigated using specialized tools. This work provides a network level classification of GOOSE messages according to faults of an electricity energy system. More specifically, we will be looking at typical IEC 61850 response traffic that is generated as a result of a failure within an automation network. The measurements illustrate substation network traffic patterns for a problem such as a TriPhase or Phase-To-ground fault. The sampled data traffic is used for the modeling of traffic representing each of the power system faults. These models can then be used next to feed other specially devised simulators used for the analysis of the performance of an SAS. Furthermore, the established models may potentially play a considerable role in the identification of out-of-profile traffic that is likely to represent security threats. Finally, we expect the obtained models to help with the early diagnosis of this type of failures by simply observing their traffic signature. First, a brief introduction of the problem of traffic measurement is given. Section 2 introduces the reader to the terminology and describes the SAS scenario under evaluation. The third part of this document illustrates the measured results. A simple model, used to understand SAS traffic patterns is described. Finally, comments and pointers to future work are realized. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964940693&partnerID=40&md5=fa72fefa4861e09423a3c90adf68b91b,""Electric vehicles (EVs) can be coordinated by an aggregator to participate in the electricity day-Ahead market (DAM) and provide frequency regulation service. In the DAM, a short-Term forward contract is made between the aggregator and an independent system operator (ISO). The contract specifies the contract size, which is the amount of regulation capacity provided by the aggregator for each hour of the next day. However, since the capacity of the aggregator is provided by many EVs instead of a single source, the challenge is how to efficiently aggregate the small and uncertain individual capacity and determine the optimal size of the forward contract. We consider two cases for the contract between the aggregator and the ISO. In the first case, the aggregator needs to ensure that the capacity provided by the EVs on the next day will meet the amount specified in the contract. In contrast, in the second case, the ISO allows an update of the contract size. A stochastic program is formulated to determine the contract size for both cases. Our problem formulation incorporates risk management using the conditional value at risk (CVaR). Chance constraints are embedded when the contract size is fixed. We tackle the chance constraints using the Markov inequality and propose an efficient algorithm. The EV charging data collected in the province of British Columbia, Canada, is used to evaluate the performance of the proposed algorithm. Simulation results show that the proposed algorithm improves the revenue of the aggregator compared to an existing algorithm from the literature. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964921472&partnerID=40&md5=ac68c5d94c435d7e47849156456c2263,""This paper develops an efficient model for power system restoration after natural disasters based on AC power flow constraints. The objective is to derive the optimal restoration schedule in order to minimize the real power load interruptions in the post-disaster phase. The load criticality is represented by using the value of lost load which prioritizes the loads to be restored. A linear AC formulation is further proposed to allow the calculation of voltage angle and reactive power in the network, hence ensuring a more practical solution compared to DC power flow based models. Mixed-integer programming is used to formulate the proposed restoration model. Numerical analysis on the IEEE 118-bus test system demonstrates the effectiveness and the applicability of the proposed restoration model. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968906642&partnerID=40&md5=2808b9f0f3ca54ebf96daef84d2f8b67,""Reduce the consumption of exhaustible natural resources is an important feature of smart grid. By integrating power generated from renewable resources and implementing environmentally benign end-devices such as electric vehicles, smart home appliances and etc, smart grid creates sustainability values. This article proposes a value analysis model of smart grid from the view point of sustainable development. The EI-serafy model is adopted to measure the user-cost of exhaustible natural resources. Then, the sustainable value of smart grid is quantified to be the reduction of user-cost of exhaustible natural resources that consumed in power industry. A prospective case study of China grid 2020 demonstrates that smart grid would creates significantly sustainable value by reducing the consumption of exhaustible natural resources. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969667915&partnerID=40&md5=299ebd73c522ead084670c3c099a2084,""The integrated grid leverages the optimal combination of local generation, energy storage, energy efficiency, and new uses of electricity, with central generation and utility-scale storage, in order to provide society with reliable, affordable, and sustainable electricity. It is characterized by connectivity, rules enabling interconnection, and innovative rate structures that enhance the value of the power system to all consumers, while blending the most valuable generation, storage, power delivery, and end-use technology services, including distributed energy resources, is tailored to meet local circumstances. The chapter emphasizes that simply being connected to the grid does not constitute an integrated grid. © 2016 Elsevier Inc. All rights reserved."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959266217&partnerID=40&md5=d5e99fc56bccac84edaebb6308da472c,""Research on the smart grid is being given enormous supports worldwide due to its great significance in solving environmental and energy crises. Electric vehicles (EVs), which are powered by clean energy, are adopted increasingly year by year. It is predictable that the huge charge load caused by high EV penetration will have a considerable impact on the reliability of the smart grid. Therefore, fair energy scheduling for EV charge and discharge is proposed in this paper. By using the vehicle-to-grid technology, the scheduler controls the electricity loads of EVs considering fairness in the residential distribution network. We propose contribution-based fairness, in which EVs with high contributions have high priorities to obtain charge energy. The contribution value is defined by both the charge/discharge energy and the timing of the action. EVs can achieve higher contribution values when discharging during the load peak hours. However, charging during this time will decrease the contribution values seriously. We formulate the fair energy scheduling problem as an infinite-horizon Markov decision process. The methodology of adaptive dynamic programming is employed to maximize the long-term fairness by processing online network training. The numerical results illustrate that the proposed EV energy scheduling is able to mitigate and flatten the peak load in the distribution network. Furthermore, contribution-based fairness achieves a fast recovery of EV batteries that have deeply discharged and guarantee fairness in the full charge time of all EVs."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964891511&partnerID=40&md5=d129350ef08ddb583850469e5dc25c49,""To contribute to the investigation of how energy, services and trade can be consumed in a sustainable way in future """"mega cities"""", we consider how both """"traditional"""" and """"innovative"""" approaches to identifying suitable business models can add value to the development of services enabled by the """"Internet of Things"""" approach: Smart Grids and Smart Cities are prime examples of such services. Currently, in the Mediterranean area, access to services and energy by population, unevenly located in different countries, is largely unbalanced, with increasingly evident difficulties, which are expected to lead to the implementation of policies fostering a more balanced socio-economic development through the adoption of ICT technologies. We argue that by supplementing """"traditional"""" approaches to business model identification with an investigation based on modelling techniques, supported by a benefits analysis, a more powerful business argument adoption can be developed. We also propose an outline framework supporting such an approach and assess the nature of the involved forces, to better drive the change currently impacting the growth of these technologies, and ensuring a more balanced development of the whole Mediterranean area. © 2015 AEIT."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964461858&partnerID=40&md5=f42b501039ecff8915ad406a0d4da6b0,""Integrating information and communication technologies (ICT) in the power grid underpins sustainable development in the power industry by introducing the """"smart grid"""". ICT capabilities have a great impact especially on low-voltage distribution networks, by optimally matching supply and demand. Load curtailment is a key demand-side energy management activity that is deployed in case of system contingencies or on economic grounds, where consumers are compensated when they partially or fully curtail their demand. Despite the big potential of load curtailment programs targeting small-scale electricity consumers at the aggregate level, little effort has been put into investigating the different aspects of such programs (i.e. compensation, performance measurement, etc.). In this paper, we propose an approach to consumer compensation for load curtailment, viewed as a weighted voting game. We leverage the Shapley value, a solution concept from cooperative game theory, to fairly compensate a group of residential consumers who collectively reduce demand during a load curtailment event, and investigate the scalability and accuracy of our approach using three algorithms for computing the exact or approximate Shapley value. Our work, thus, provides curtailment service providers with options for rewarding consumer coalitions of different sizes. © 2015 IEEE."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963851934&partnerID=40&md5=d13e5811ecfffb334b618b485db129f8,""In recent years, penetration of battery energy storage systems in distribution networks is increased. This is because of increasing interest to integrate energy storage devices into the power system smart grid. Integrating energy have simultaneously goal with smart grid, which are improve the reliability and satisfactory operation of power system. Battery energy storage system is as one kind of energy storage devices have some advantage can satisfy these goals. One of the main challenges in use of these devices is the optimal placement of them. In this paper, optimal placement of battery energy storage is obtained by evaluating genetic algorithm for minimizing net present value related to power losses in addition to its best operation during faced different percentage of load levels with specific electricity price for each level. In this paper in spite of most of research in the field of placement of battery energy storage, the load characteristic is considered multi-level to approach realty optimization. In addition, in this paper cost benefit of energy storage installation respect to the energy losses cost is optimized and arbitrage benefits of this installation did not considered. By considering this, yet the total benefit in presented scheme is higher than homogeneous works. To evaluate this optimization challenge IEEE-33 bus standard distribution network is chosen and to validation of efficiency of presented scheme, results are compared with previous similar works. © 2015 Chamber of Electrical Engineers of Turkey."""											
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964952452&partnerID=40&md5=6898e781b2b4afb1123903eb2ac68c36,""DC distribution network will be widely used in the future with more integration of distributed generation. However, development of DC distribution is hindered by lack of appropriate circuit protection technologies. Certain protection schemes are studied in this paper, and used to detect and isolate the fault on the distribution lines and bus-tie line. The instantaneous overcurrent protection and the near-terminal current variation protection are configured as primary protections to guarantee the quickness, and the time-delay overcurrent protection, together with the remote-terminal current variation protection work as backup protections to ensure the protecting zone. An instantaneous value-based differential current protection is designed for bus-tie line due to its short length. Both variation and ramp rate of the current are employed as criteria for fault. A typical radial distribution network is selected as case study, and simulation results verify the reliability and rapidness of the proposed protection scheme. © 2015 IEEE."""											
